Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_47_206.jpg,0,1,0,2.2462,101.562,88.34921,1.317779,53.7103,-0.001252284
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_47_273.jpg,0,1,0,2.290279,101.6714,88.497,1.318844,53.69491,-0.001244491
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_47_340.jpg,0,1,0,2.333905,101.7554,88.61036,1.32497,53.6836,-0.001278201
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_47_406.jpg,0,1,0,2.392168,101.8409,88.72569,1.323719,53.67229,-0.001259785
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_47_473.jpg,0,0.7995819,0,2.432571,101.9571,88.88238,1.320709,53.65917,-0.0008208813
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_47_539.jpg,0,0.5978861,0,2.474067,102.0457,89.00166,1.323241,53.64597,-0.0007062324
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_47_606.jpg,0,0.3989921,0,2.493805,102.1348,89.12171,1.314635,53.63043,-0.0006556573
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_47_673.jpg,0,0.200536,0,2.503578,102.2538,89.28179,1.259412,53.60917,-0.0005593302
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_47_740.jpg,0,0,0,2.504948,102.3425,89.40115,1.172889,53.5935,-0.0004485653
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_47_807.jpg,0,0,0,2.495213,102.4598,89.55884,0.9969973,53.5738,-0.000216331
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_47_873.jpg,-2.997945,0,0,2.487299,102.5479,89.67556,0.8321404,53.36377,-0.0004333091
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_47_940.jpg,-5.996113,0,0,2.478629,102.6373,89.78999,0.6439549,52.79652,359.9654
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_006.jpg,-8.97156,0,0,2.465685,102.729,89.90141,0.4331107,51.88504,359.86
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_073.jpg,-11.9848,0,0,2.454098,102.8556,90.04399,0.1181617,50.11569,359.5909
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_140.jpg,-14.99719,0,0,2.441016,102.9542,90.14617,359.8863,48.41082,359.3136
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_206.jpg,-12.00208,0,0,2.422496,103.0555,90.24606,359.7266,46.7025,359.0321
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_272.jpg,-9.037212,0,0,2.412878,103.1935,90.38035,359.7321,44.95807,358.8463
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_48_340.jpg,-6.001963,0,0,2.403217,103.2992,90.48225,359.9177,44.04312,358.9052
